Model,item_upc,quantity,Products_price
CG-KS-04,647581674932,0,74.99
CG-KS-02,647581674918,0,69.99
CG-KS-03,647581674925,0,69.99
BV-WEB063,4890808293027,13,30
BV-111,4890808297926,1,20
BV-120TL,4890808302255,6,15
BV-WEB149,4890808295922,5,10
BV-WEB114,4890808294987,4,17.5
BV-WEB112,4890808294963,17,17.5
BV-WEB111,4890808294956,11,20
BW-500059-2,6959532365443,11,21.8
BI-014911HP-1,6959532335613,0,20.4
BI-014848-2,6959532328653,70,34
BM-00900T105,6959532339512,0,30.74
BI-300077HP,6959532360912,0,22.4
BW-500084-2,6959532365436,21,23.4
BI-210324,6959532361155,0,14.4
XRAH868,848518062239,28,17.48
XRAH869,848518062246,23,17.48
XRAH870,848518062253,18,17.48
XRAH871,848518062260,9,17.48
XRAH822,848518061706,7,37.43
KIN4022,9781969524028,1,7.14
KIN5L48,9798339774617,20,8.86
KIN4006,9781969524004,11,8.86
KIN98J3,9798345001066,16,8.86
KINR6M9,9798282634266,18,8.86
KINS7H1,9798329984798,18,8.86
KINLPN3,9798332560538,24,8.86
ROLI1035-GR-XS,194685118317,0,24
ROLI1035-GR-S0,194685118294,10,24
ROLI1035-GR-M0,194685118287,0,24
ROLI1035-GR-L0,194685118270,0,24
ROLI1035-GR-X0,194685118300,0,24
ROLI1035-GR-1X,194685118324,10,25
ROLI1035-GR-2X,194685118331,0,25
CG-KS-07,647581675120,0,119.99
CG-KS-08,649226870518,0,119.99
BV-WEB110,4890808294949,0,20
ROLI1031-YL-2X,194685118218,6,16
ROLI1033-GR-XS,194685118263,0,15
ROLI1033-GR-S0,194685118249,0,15
ROLI1033-GR-M0,194685118232,1,15
ROLI1033-GR-L0,194685118225,6,15
ROLI1033-GR-X0,194685118256,5,15
ROLI1073-LP-SM,194685119642,0,14
ROLI1073-LP-LX,194685119635,0,14
ROLI1073-LP-2X,194685119659,0,15
ROLI1072-LP-LX,194685119604,11,14
ROLI1072-LP-2X,194685119628,1,15
ROLI1062-TL-S0,194685119321,2,22.5
ROLI1027-TQ-SM,194685118119,7,14
ROLI1027-TQ-LX,194685118102,8,14
ROLI1027-TQ-2X,194685118126,5,15
ROLI868-LB-SM,194685120624,1,15
ROLI868-LB-LX,194685120617,6,15
ROLI868-LB-2X,194685120600,6,16
ROLI752-LB-XS,194685120068,4,15
ROLI752-LB-S0,194685120044,0,15
ROLI752-LB-M0,194685120037,0,15
ROLI752-LB-L0,194685120020,0,15
ROLI752-LB-X0,194685120051,0,15
ROLI752-LB-1X,194685120075,0,16
ROLI752-LB-2X,194685120082,0,16
ROLI1037-BB-L0,194685118393,4,19
ROLI1037-BB-X0,194685118423,4,19
ROLI1038-BB-XS,194685118485,4,22.5
ROLI1038-BB-S0,194685118461,8,22.5
ROLI1038-BB-1X,194685118492,1,23.5
ROLI1079-CBL-SM,194685119895,5,15
ROLI1079-CBL-LX,194685119888,6,15
ROLI1079-CBL-2X,194685119925,0,16
ROLI1045-VT-XS,194685118850,0,24
ROLI1045-VT-S0,194685118836,6,24
ROLI1045-VT-M0,194685118829,0,24
ROLI1045-VT-L0,194685118812,0,24
ROLI1045-VT-X0,194685118843,0,24
ROLI1045-VT-1X,194685118867,0,25
ROLI1045-VT-2X,194685118874,0,25
ROLI1043-VT-XS,194685118737,0,18.5
ROLI1043-VT-S0,194685118713,9,18.5
ROLI1043-VT-M0,194685118706,6,18.5
ROLI1043-VT-L0,194685118690,0,18.5
ROLI1043-VT-X0,194685118720,0,18.5
ROLI1081-PR-SM,194685119987,6,17
ROLI1081-PR-LX,194685119970,6,17
ROLI1078-FH-XS,194685119871,3,16.5
ROLI1078-FH-S0,194685119857,5,16.5
ROLI1078-FH-M0,194685119840,2,16.5
ROLI1078-FH-L0,194685119833,10,16.5
ROLI1078-FH-X0,194685119864,3,16.5
ROLI1075-FH-SM,194685119703,4,13.5
ROLI1075-FH-LX,194685119697,9,13.5
ROLI1075-FH-2X,194685119727,6,14.5
ROLI1041-BHP-XS,194685118621,2,25
ROLI1041-BHP-S0,194685118607,1,25
ROLI1041-BHP-L0,194685118584,2,25
ROLI1041-BHP-X0,194685118614,3,25
ROLI1042-BHP-S0,194685118652,9,18
ROLI1042-BHP-M0,194685118645,0,18
ROLI1042-BHP-L0,194685118638,0,18
ROLI1042-BHP-X0,194685118669,8,18
ROLI1042-BHP-1X,194685118676,0,19
ROLI1042-BHP-2X,194685118683,0,19
RCRS-001,852799008220,36,18.25
RCMNS-001,852799008237,54,17.24
RCVGS-001,810084808344,31,17.24
RCBSS-001,810084808368,46,17.24
RCDLS-001,810084808351,20,17.24
RCRRO-001,810084808399,112,11.44
RCMRO-001,810084808429,92,11.44
RCVRO-001,810084808436,123,11.44
RCBRO-001,810084808405,110,11.44
RCDRO-001,810084808412,85,11.44
MEP436-PK-SM,671241135532,7,16.95
MEP436-PK-LX,671241135549,9,16.95
MEP438-PK-SM,671241135655,8,16.95
MEP438-PK-LX,671241135662,10,16.95
MEP437-PK-SM,671241135594,0,16.95
MEP437-PK-LX,671241135600,2,16.95
MEP441-YL-SM,671241135778,1,17.95
MEP441-YL-LX,671241135785,2,17.95
MEP439-YL-SM,671241135716,2,16.95
MEP439-YL-LX,671241135723,1,16.95
MEP440-YL-SM,671241135747,2,16.95
MEP440-YL-LX,671241135754,8,16.95
MEP433-RD-SM,671241135839,7,16.95
MEP433-RD-LX,671241135846,9,16.95
MEP435-RD-SM,671241135952,11,15.95
MEP435-RD-LX,671241135969,12,15.95
MEP434-RD-SM,671241135891,2,16.95
MEP434-RD-LX,671241135907,1,16.95
MEP433-BK-SM,671241135808,7,16.95
MEP433-BK-LX,671241135815,9,16.95
MEP435-BK-SM,671241135921,11,15.95
MEP435-BK-LX,671241135938,12,15.95
MEP434-BK-SM,671241135860,1,16.95
MEP434-BK-LX,671241135877,1,16.95
MEP432-BK-SM,671241136072,6,17.95
MEP432-BK-LX,671241136089,8,17.95
MEP429-BK-SM,671241135983,6,17.95
MEP429-BK-LX,671241135990,9,17.95
ANE5721-79,850040572179,44,10
KS12054,739122120548,16,7.5
KS12055,739122120555,17,7.5
KS12056,739122120562,21,7.5
JO42049,796494420492,9,9.6
MX-RINREM01,793072183077,15,35
MX-SMARIN01,793072183053,5,17.5
MX-PERING01,793072183060,1,7.5
JO42050,796494420508,25,9.6
FEL2657-BL-SM,657447329142,17,16
FEL2657-BL-ML,657447329159,18,16
FEL2657-BL-LX,657447329166,12,16
FEL2658-BL-SM,657447329173,15,16.5
FEL2658-BL-ML,657447329180,16,16.5
FEL2658-BL-LX,657447329197,12,16.5
FEL2659-RD-SM,657447329203,17,17
FEL2659-RD-ML,657447329210,18,17
FEL2659-RD-LX,657447329227,12,17
FEL2659-RD-2X,657447329234,12,18
FEL2659-RD-4X,657447329241,6,18
FEL2660-RD-SM,657447329258,15,18
FEL2660-RD-ML,657447329265,16,18
FEL2660-RD-LX,657447329272,12,18
FEL2661-TL-SM,657447329289,17,16
FEL2661-TL-ML,657447329296,18,16
FEL2661-TL-LX,657447329302,12,16
FEL2661-TL-2X,657447329319,6,17
FEL2661-TL-4X,657447329326,6,17
FEL2662-TL-SM,657447329333,17,17.5
FEL2662-TL-ML,657447329340,18,17.5
FEL2662-TL-LX,657447329357,12,17.5
FEL2662-TL-2X,657447329364,6,18.5
FEL2662-TL-4X,657447329371,6,18.5
FTGL2657-LB-SM,657447329685,7,16.5
FTGL2657-LB-ML,657447329692,11,16.5
FTGL2657-LB-LX,657447329708,7,16.5
FTGL2662-NGR-OS,657447329784,3,9.5
FTGL2662-NGR-OQ,657447329791,0,10
FTGL2660-NGR-OS,657447329746,4,10
FTGL2660-NGR-OQ,657447329753,0,10.5
FTGL2664-WH-OS,657447329821,3,10
FTGL2664-WH-OQ,657447329838,2,10.5
FTGL2659-NP-OS,657447329722,0,8.25
FTGL2659-NP-OQ,657447329739,0,8.75
HPB-999PI,710022365345,34,59.9
SE0914-21,716770114877,5,187.8
HO31,5065018680083,3,55
NT3310,782631331004,17,27.55
NT3313,782631331301,13,27.55
NT3317-1,782631331714,16,27.55
NT3317-2,782631331721,21,27.55
NT3318-1,782631331813,12,27.55
NT3318-2,782631331820,21,27.55
NT3319-1,782631331912,14,27.55
NT3319-2,782631331929,21,27.55
NT3321,782631332100,1,25.9
NT3322,782631332209,9,27.55
NT3326,782631332605,11,20.05
NT3327,782631332704,13,17.55
NT3332,782631333206,10,23.4
NT3333,782631333305,13,25.05
NT3334,782631333404,9,25.9
NT3311,782631331103,16,27.55
NT3312,782631331202,5,27.55
NT3328,782631332803,14,17.55
NT3331,782631333107,15,24.25
WS91404,713079914047,64,8.95
PD4983-12,603912778243,50,55
PD4984-12,603912778328,34,55
PD4985-12,603912778335,31,55
PD4986-12,603912778342,25,55
PD4987-12,603912778359,45,25
PD4990-12,603912778588,18,55
PDRD633-20,603912778397,17,90
PDRD634-20,603912778403,19,100
PDRD635,603912778458,23,45
PDRD636,603912778465,10,85
PDRD422-20,603912778427,39,6
PDRD440-20,603912778434,18,30
PDRD446-20,603912778441,21,36
PD4798-23,603912777277,14,55
PD4800-23,603912778496,13,50
DJ1000-05,782421101978,15,38.5
DJ1000-06,782421101985,8,38.5
DJ1000-07,782421101992,13,38.5
DJ1000-08,782421102005,16,25
DJ1000-30,782421101855,15,30
DJ1000-31,782421101862,15,40
DJ1000-32,782421101879,20,40
DJ1000-33,782421101886,19,30
DJ1000-34,782421101893,19,35
DJ1000-80,782421101923,22,4.99
DJ1000-81,782421101930,22,4.99
DJ1000-82,782421101947,22,4.99
DJ1000-83,782421101954,21,4.99
DJ1000-84,782421101961,24,4.99
DJ1017-01,782421100520,9,27.92
DJ1017-02,782421100537,19,31.83
DJ0283-15,782421098070,9,7.85
DJ0287-08,782421098117,10,22.8
DJ0288-92,782421103156,0,16.2
DJ0288-93,782421103163,4,16.2
DJ0289-25,782421100162,14,15.28
XRAH771,848518060761,6,49.98
XRAH772,848518060778,17,49.98
XRAH819,848518061652,39,37.48
XRAH820,848518061669,14,37.48
XRAH827,848518061768,17,24.98
XRAH776,848518060914,98,39.98
XRAH847,848518061980,42,34.98
XRAH891,848518062512,23,24.98
XRAH892,848518062529,19,24.98
XRAH893,848518062536,17,24.98
XRAH924,848518062956,44,72.48
XRAH727-BLACK,848518059635,13,69.53
XRAH727-PURPLE,848518059642,12,69.53
XRAH844,848518061959,10,69.98
XRAH855-BLACK,848518062079,11,94.98
XRAH855-PURPLE,848518062086,15,94.98
XRAH902,848518062659,19,64.98
XRAH980-BLACK,848518063700,8,23.98
CN1027,653078945256,52,34.98
XRAH898,848518062611,28,19.98
SEN108-ML,810002661594,23,14.99
SEN106-ML,810002661600,32,13.17
SEN842,810002661969,13,12.5
SHU1341,697309013413,0,14.5
SEN843,810002661976,17,12.5
SEN844,PAUTEZ,21,49.98
SEN103-ML,810002661488,18,8.98
SEN104-ML,810002661501,7,8.98
DJ1017-03,782421100544,6,26.96
DJ1017-04,782421100551,9,26.08
DJ1017-05,782421100568,20,33.39
DJ1017-06, 782421100681,0,30.1
DJ1017-07,782421100698,20,29.41
XRAH895,848518062581,17,24.98
XRAH896,848518062598,34,22.98
XRAH940,848518063113,14,34.98
XRAH945,848518063199,13,32.48
XRAH946,848518063205,31,32.48
XRAH947,848518063212,22,27.48
XRAH974,848518063618,19,27.48
CN1028,653078945263,17,24.98
HP3594,818631035946,28,7
HP3595,818631035953,9,7
HP3769,818631037698,45,12
HP3770,818631037704,35,13.5
HP3771,818631037711,26,15
HP3783,818634037831,0,15
HP3784,818631037841,0,4.75
HP3785,818631037858,0,5.5
HP3786,818631037865,8,9
HP3788,818631037889,23,2.5
HP3789,818634037893,80,2.5
HP3790,818631037902,0,6
HP3791,818631037919,0,7.5
SS103-02,646709103026,31,10
SS103-13,646709103132,27,8.5
SS103-10,646709103101,14,18
SS103-04,646709103040,21,12.5
SS103-01,646709103019,23,15
SS103-00,646709103002,39,13
SS103-06,646709103064,24,13.5
SS103-12,646709103125,31,25.84
SS103-07,646709103071,33,10
SS103-05,646709103057,16,10
SS103-03,646709103033,29,10
8284-8BALNPK,792264881548,14,5.4
8284-BAMLRD,792264881395,15,5.4
8284-BONE,792264881098,12,5.4
8284-CLVCLVS,792264881333,18,5.4
8284-CROIS,792264881531,15,5.4
8284-FCOK,792264881555,14,5.4
8284-HAIRD,792264881371,27,5.4
8284-HRTPOKBKWT,792264881562,11,5.4
8284-HRTPOKPKBK,792264881579,14,5.4
8284-HRTPOKRDWT,792264881586,16,5.4
8284-HRTTASRBW,792264881036,11,6.4
8284-PFLRCEL,792264881432,14,5.4
8284-PFLRCHTRBW,792264881463,20,5.4
8284-PFLRFWN,792264881425,16,5.4
8284-PFLRHRZ,792264881524,12,5.4
8284-PFLRLUM,792264881487,11,5.4
8284-PFLRLZR,792264881401,7,5.4
8284-PFLRNCHK,792264881494,13,5.4
8284-PFLRNFLR,792264881593,14,5.4
8284-PFLRSPTBK,792264881449,14,5.4
8284-PFLRSPTNPK,792264881456,11,5.4
8284-PFLRSTPBL,792264881517,18,5.4
8284-PFLRSTPPR,792264881500,15,5.4
8284-PFLRURBW,792264881470,13,5.4
8284-PLSDCAM,792264881418,19,5.4
8284-RAVN,792264881081,15,5.4
8284-SMIGLWPK,792264881357,9,5.4
8284-TROPPK,792264881364,25,5.4
CRC-SM-048,847878004446,9,50
CRC-SM-006,847878001544,3,25
CRC-SM-050,847878004460,5,55
CRC-SM-059,847878004552,8,50
CRC-SM-049,847878004453,15,50
CRC-SM-062,847878004583,3,15
CRC-SM-041,847878002770,6,30
CRC-SM-047,847878004439,12,35
CRC-SM-058,847878004545,11,50
BLM5026,4890808296684,18,45
BLM5027,4890808296691,14,45
BLM5028,4890808296707,22,25
BLM5031,4890808296738,8,45
BLM5037,4890808304198,0,30
BLM5038,4890808304204,0,30
BLM5039,4890808304211,0,12.5
BLM5040,4890808304228,0,22
BLM5044,4890808304273,0,35
BLM5045,4890808304280,0,24
BLM5046,4890808304297,0,40
BLM5047,4890808304303,0,30
BLM5048,4890808304310,0,30
BLM5049,4890808304327,0,26
BLM5050,4890808304334,0,35
BLM5051,4890808304358,0,24
BLM5052,4890808304365,0,24
BLM5053,4890808304372,0,40
BLM5054,4890808304389,0,12.5
LITBG-136,685634103817,82,7.15
LITBG-137,685634103824,40,7.15
CTZ-JVB1139,7709663370729,14,30
CTZ-JVB1138,7707755399375,5,25
LITBT-411,685634112925,23,5.5
CTZ-JVB1136,7709239743308,27,20
LITBT-634,685634112819,49,8.25
CTZ-JAP1134,7707674739153,4,20
LITBT-637,685634112963,0,9.35
LITBT-638,685634112956,53,9.35
CTZ-JVB1141,7709135391405,12,12.5
CTZ-JVB1142,7709239743384,24,15
LITBT-1601,685634112826,56,4.5
LITBT-1602,685634112833,42,4.5
LITBT-1603,685634112840,23,4.5
LITBT-1604,685634112857,57,4.5
LITBT-1605,685634112864,18,4.5
LITCP-1282,817717012826,77,3.3
LITCP-1283,817717012833,88,3.3
LITCP-1284,817717012840,84,3.3
LITCP-1286,817717012864,92,5.5
LITCP-1287,817717012871,91,5.5
LITCP-1288,817717012888,86,5.5
CG-SHMO-001,669423998730,18,20
CG-PPVR-10,669423999270,0,30
CG-PPB-01,669423999485,17,10
CG-FINNUD-001,669423999508,0,40
CG-FINBRN-001,669423999515,0,40
CGC-J-006,669423999447,0,25
CG-J-007,669423999454,0,25
PF-LOL-20,6284305400046,35,74.9
NSN-0227-03,657447112447,0,23.2
NSN-0227-04,657447112454,0,23.2
NSN-0227-13,657447112461,0,19.95
NSN-0227-14,657447112478,0,19.95
NSN-0227-23,657447112485,0,19.95
NSN-0227-27,657447112492,0,19.95
NSN-0310-05,657447112607,8,12.35
NSN-0310-14,657447112614,23,26.15
NSN-0310-27,657447112621,22,28.65
NSN-0310-48,657447112645,19,21.45
NSN-0227-53,657447112546,0,12.95
NSN-0227-55,657447112553,0,12.95
NSN-0227-63,657447112560,0,33
NSN-0227-65,657447112577,0,33
NSN-0321-57,657447112669,18,15
NSN-0321-76,657447112683,22,19.55
NSN-0411-23,657447112690,35,12.95
NSN-0411-25,657447112713,35,12.95
NSN-0555-60,657447112720,0,26.4
NSN-0555-63,657447112737,0,24.6
NSN-0559-54,657447112744,18,26.9
NSN-0559-64,657447112751,20,41.1
NSN-0561-55,657447112775,0,21.55
WR-PCBA-001,785571088304,0,8.5
WR-PCBA-002,785571088311,0,8.5
WR-PCFA-001,785571088335,0,10
WR-PCFA-002,785571088342,0,10
WR-PCFA-003,785571088359,0,10
WR-PCSA-001,785571088366,0,7.5
WR-PCSA-003,785571088380,0,7.5
WR-PCSA-004,785571088397,0,7.5
WR-PCSA-005,785571088403,0,7.5
WR-PCSA-006,785571088410,0,7.5
BL86500,810138371527,30,9.45
BL36780,810138371886,23,16.03
BL22353,810138371565,8,21.245
BL29760,810138371879,56,11.193
BL64923,810138371558,10,18.879
BL22333,810138371572,17,20.692
BL50800,810138371169,18,18.55
BL25621,810138371473,27,17.486
BL22610,810138372289,19,20.993
BL82110,810138372043,21,13.93
BL90002,850002870718,19,13.986
BL90012,850002870725,13,15.386
BL10049,850002870800,7,6.65
NSN-1100-23,657447112782,22,26.9
WS90976,713079909760,90,8.95
NSN-1113-63,657447112799,0,6.85
WS90986,713079909869,0,8.95
NSN-1113-69,657447112805,0,6.85
NSN-1119-63,657447112812,0,17.95
WR-BAG-018,850082967445,5,2.5
FRPL726142-PR-S0,840202890180,0,17.75
FRPL726142-PR-M0,840202890197,6,17.75
FRPL726142-PR-L0,840202890203,3,17.75
FRPL726142-PR-X0,840202890210,1,17.75
FRPL726144-PR-S0,840202890227,5,19.75
FRPL726144-PR-M0,840202890234,2,19.75
FRPL726144-PR-L0,840202890241,5,19.75
FRPL726144-PR-X0,840202890258,7,19.75
FRPL726114-PK-S0,New,0,16.75
FRPL726114-PK-M0,New,0,16.75
FRPL726114-PK-L0,New,0,16.75
FRPL726114-PK-X0,New,0,16.75
FRPL726110-PK-S0,840202887500,0,13.75
FRPL726110-PK-M0,840202887517,0,13.75
FRPL726110-PK-L0,840202887524,5,13.75
FRPL726110-PK-X0,840202887531,0,13.75
FRPL726117-CRM-S0,New,0,22.75
FRPL726117-CRM-M0,New,0,22.75
FRPL726117-CRM-L0,New,0,22.75
FRPL726117-CRM-X0,New,0,22.75
FRPL726123-CRM-S0,New,0,24.75
FRPL726123-CRM-M0,New,0,24.75
FRPL726123-CRM-L0,New,0,24.75
FRPL726123-CRM-X0,New,0,24.75
NSN-1119-73,657447112829,23,41.2
NSN-1128-53,657447112836,0,14.45
NSN-1128-59,657447112843,0,14.45
NSN-1128-63,657447112850,0,10.6
NSN-1128-69,657447112867,0,10.6
NSN-1129-03,657447112874,0,6.5
BL52293,810138371121,13,21.602
BL93913,810138371138,10,20.881
BL25618,810138372593,33,33.25
NSN-1300-11,657447112881,0,12
NSN-1300-14,657447112898,0,12
NSN-1300-15,657447112904,0,12
NSN-1300-16,657447112911,0,12
NSN-1300-18,657447112928,2,12
BL26823,810138372210,19,6.65
BL26833,810138372227,9,6.993
NSN-1300-19,657447112935,0,12
BL26843,810138372234,25,7.35
NSN-1351-03,657447112942,12,31.65
BL22611,810138372562,12,20.993
NSN-1351-12,657447112959,20,31.65
NSN-1351-21,657447112966,13,13.3
NSN-1351-32,657447112973,8,20.95
NSN-1351-41,657447112980,15,13.6
NSN-1351-52,657447112997,13,31.25
BL55535,810138372463,24,9.093
BL55538,810138372487,13,9.093
BL55555,810138372432,31,10.493
BL55558,810138372456,26,10.493
BL55545,810138372104,22,13.293
BL55548,810138372128,4,10.493
BL55505,810138372494,19,11.893
BL55508,810138372500,18,11.893
BL55575,810138372531,41,5.565
BL55518,810138372517,0,14
BL55525,810138372401,5,25.2
BL55528,810138372425,7,20.3
BL88905,819835027904,9,20.993
WXD974-87,746092197487,40,18.75
WXD974-94,746092197494,16,23
WXD975-00,746092197500,10,17.5
WXD975-17,746092197517,21,12.5
WXD975-24,746092197524,39,18.75
WXD975-31,746092197531,25,23
WXD975-48,746092197548,20,13.35
WXD975-55,746092197555,19,16.75
WXD975-62,746092197562,26,6.5
CYEM220,609224032745,4,259.5
CYEM3155,609224032097,6,32.5
WXD946-71,850058394671,16,12
WXD947-18,850058394718,4,14
WXD947-56,850058394756,14,15.5
WXD145-82,052675114582,0,20
CG-74107,647581675106,27,10
CG-74096,647581675113,27,12.5
WXD146-50,052675114650,16,22
WXD147-28,052675114728,6,26
WXD079-11,052675107911,22,20
CG-77005,647581675083,29,9.25
CG-77006,647581675090,25,9.25
WXD079-28,052675107928,20,22
WXD147-66,052675114766,0,26
WXD079-35,052675107935,11,20
CG-SS-WARMER-001,647581675144,0,14.99
WXD079-42,052675107942,25,22
CG-SS-MOUNT-001,647581675137,34,14.99
WXD147-80,052675114780,6,26
WXD078-98,052675107898,0,20
WXD079-04,052675107904,25,22
WXD147-59,052675114759,6,26
WXD248-57,052675124857,0,22
WXD259-08,052675125908,12,24
NTB9028-LK,850014891060,21,69.73
WXD263-25,052675126325,6,28
WXD249-87,052675124987,16,22
WXD259-15,052675125915,14,24
WXD263-32,052675126332,7,28
WXD256-49,052675125649,4,22
WXD263-49,052675126349,7,24
WXD263-56,052675126356,6,28
WXD256-56,052675125656,7,22
WXD248-40,052675124840,9,24
WXD263-63,052675126363,0,28
NTBK1,810120341118,0,14.99
NTBK2,810120341101,12,14.99
NTBK3,810120341125,13,14.99
OEJSG-CS-J303,850068969234,11,40
OEJSG-CS-A617,850017269088,7,17
OEJSG-CS-A862,850017269026,13,20
OEJSG-CS-B218,850017269330,16,29.5
OEJSG-SL-Q505,850017269408,12,49.99
OEJSG-SL-A504,850017269262,11,33.5
OEJSG-SL-J915,850017269194,3,34.99
FPL2628-YL-SM,657447330179,17,17.5
FPL2628-YL-ML,657447330186,16,17.5
FPL2628-YL-LX,657447330193,11,17.5
FPL2628-YL-2X,657447330209,12,18.5
FPL2628-YL-4X,657447330216,6,18.5
FPL2629-BL-SM,657447330223,17,17
FPL2629-BL-ML,657447330230,18,17
FPL2629-BL-LX,657447330247,12,17
FPL2629-BL-2X,657447330254,12,18
FPL2629-BL-4X,657447330261,6,18
FPL2627-WH-SM,657447330124,23,18
FPL2627-WH-ML,657447330131,23,18
FPL2627-WH-LX,657447330148,18,18
FPL2627-WH-2X,657447330155,12,19
FPL2627-WH-4X,657447330162,12,19
FPL2633-WH-SM,657447330384,20,19
FPL2633-WH-ML,657447330391,18,19
FPL2633-WH-LX,657447330407,9,19
FPL2634-RD-SM,657447330414,23,16.5
FPL2634-RD-ML,657447330421,24,16.5
FPL2634-RD-LX,657447330438,18,16.5
FPL2634-RD-2X,657447330445,10,17.5
FPL2634-RD-4X,657447330452,12,17.5
FPL2630-BL-SM,657447330278,23,18.5
FPL2630-BL-ML,657447330285,23,18.5
FPL2630-BL-LX,657447330292,18,18.5
FPL2630-BL-2X,657447330308,12,19.5
FPL2630-BL-4X,657447330315,12,19.5
FPL2640-WH-SM,657447330698,21,20
FPL2640-WH-ML,657447330704,24,20
FPL2640-WH-LX,657447330711,18,20
FPL2640-WH-2X,657447330728,12,21
FPL2640-WH-4X,657447330735,12,21
FPL2641-BK-SM,657447330742,23,19.5
FPL2641-BK-ML,657447330759,24,19.5
FPL2641-BK-LX,657447330766,18,19.5
FPL2641-BK-2X,657447330773,12,20.5
FPL2641-BK-4X,657447330780,12,20.5
FPL2639-RD-SM,657447330643,23,18
FPL2639-RD-ML,657447330650,23,18
FPL2639-RD-LX,657447330667,17,18
FPL2639-RD-2X,657447330674,12,19
FPL2639-RD-4X,657447330681,11,19
FPL2516-GY-SM,657447324130,11,15.5
FPL2516-GY-ML,657447324147,12,15.5
FPL2516-GY-LX,657447324154,6,15.5
FPL2516-GY-2X,657447324161,6,16.5
FPL2516-GY-4X,657447324178,6,16.5
BM-DWDW07-6,817483018961,14,5.98
BM-DWDW07-18,817483018978,14,21.18
BM-DWDW07-36,817483018985,23,42.38
BM-RHARXL-BL,817483018794,5,13.63
BM-RHARXL-BU,817483018800,7,13.63
BM-RHARXL-GN,817483018817,7,13.63
7606-80014,022600800149,24,11.14
7606-80013,022600800132,20,3.74
PM0996-01,302340996013,0,9.59
PM0996-02,302340996020,21,17.81
PM01-92,070907001929,0,11.38
PM02-27,070907002278,0,13.14
8070-16,067981994162,28,17.99
BV-145PNK,4890808303238,18,35
BV-146ORG,4890808303245,19,36.5
BV-147BLK,4890808303252,16,37.5
BV-158,4890808305348,8,25
BV-159,4890808305355,5,20
BV-160,4890808305362,8,17.5
BV-161,4890808305379,9,17.5
BV-162,4890808305386,13,25
BV-164,4890808305409,19,20
BV-125BLK,4890808304396,10,6.5
BV-125ORG,4890808304402,15,6.5
BV-126BLK,4890808304419,16,6.5
BV-126GRN,4890808304426,10,6.5
BV-129,4890808304457,19,6
BV-130,4890808304464,22,8.5
BV-131,4890808304471,13,5
BV-132,4890808304488,17,7.5
BV-135,4890808304518,17,7.5
BV-136,4890808304525,15,7.5
BV-138,4890808304549,16,7.5
BV-139,4890808304556,19,7.5
BV-141,4890808304570,19,7.5
BV-142,4890808304587,19,7.5
BV-143,4890808304594,13,7.5
BV-151,4890808304679,9,7.5
BV-166,4890808305423,19,8.5
BV-167,4890808305430,15,6
BV-168,4890808305447,19,5
TOG-004,4890808278260,17,79.5
TOG-005,4890808278277,12,74.5
TOG-010,4890808290835,15,34.5
TOG-011,4890808290842,2,44.5
TOG-012,4890808290859,16,64.5
TOG-014,4890808297759,8,64.5
TOG-015,4890808297766,16,59.5
TOG-016,4890808297773,14,59.5
TOG-025,4890808303917,18,62
TOG-019LT,4890808303856,4,17
TOG-019MD,4890808303863,6,17
TOG-021LT,4890808305546,4,11
TOG-021DK,4890808305553,7,11
TOG-027MD,4890808305614,6,17
TOG-027DK,4890808305621,6,17
TOG-023MD,4890808305577,6,13
TOG-028LT,4890808305638,5,15
TOG-026LT,4890808305607,6,16
TOG-029LT,4890808305645,4,19.5
TOG-029DK,4890808305652,7,19.5
TOG-024MD,4890808305584,9,18
TOG-024DK,4890808305591,9,18
FE-FO-242-05,810119283856,16,9.5
FE-FO-243-05,810119283863,17,10
FE-FO-244-05,810119283870,27,11
FE-1055-01,810119284297,34,24
FE-FF-1055-02,810119284280,22,24
FE-SH-6004-05,810119284372,6,38
FE-SH-6003-05,810119284365,15,35
FE-SH-6002-05,810119284396,17,25
FE-SH-6001-05,810119284389,22,25
FE-LL-7246-2D,810119283726,9,25
FE-LL-7237-04,810119283580,23,15
FE-LL-7243-2D,810119283696,14,30
BL11001,702730697269,18,6.419
SHTLVL010008BLK,8714273061935,16,8.5
SHTLVL010008TEA,8714273061942,36,8.5
SHTLVL010014BLK,8714273062109,15,8.95
SHTLVL010014TEA,8714273062116,14,8.95
SHTLVL010015BLK,8714273062123,12,9.95
SHTLVL010015TEA,8714273062130,32,9.95
SHTLVL010024BLK,8714273062611,14,13.95
SHTLVL010024TEA,8714273062628,14,13.95
SHTLVL010043BLK,8714273063748,18,21.95
SHTLVL010043TEA,8714273063755,11,21.95
SHTLVL010049BLK,8714273063854,19,29.95
SHTLVL010049TEA,8714273063861,14,29.95
SHTLVL020005BLK,8714273064585,9,29.95
SHTLVL020005TEA,8714273064592,14,29.95
SHTLVL020017BLK,8714273066190,17,29.95
SHTLVL020017TEA,8714273066237,21,29.95
